# Time[s], Position[m]
98.740,-0.038
98.750,-0.258
98.760,-0.194
98.770,-0.234
98.780,-0.375
98.790,-0.162
98.800,0.006
98.810,-0.091
98.820,0.016
98.830,-0.173
98.840,-0.314
98.850,-0.129
98.860,-0.168
98.870,-0.116
98.880,-0.208
98.890,0.016
98.900,-0.179
98.910,-0.126
98.920,-0.121
98.930,-0.004
98.940,-0.136
98.950,0.058
98.960,-0.236
98.970,-0.178
98.980,-0.062
98.990,-0.202
99.000,-0.282
99.010,-0.118
99.020,-0.114
99.030,-0.344
99.040,-0.145
99.050,-0.150
99.060,-0.154
99.070,-0.112
99.080,-0.107
99.090,-0.033
99.100,-0.155
99.110,-0.233
99.120,-0.179
99.130,-0.019
99.140,-0.140
99.150,-0.207
99.160,-0.218
99.170,-0.242
99.180,-0.246
99.190,-0.137
99.200,-0.232
99.210,-0.083
99.220,-0.106
99.230,-0.182
99.240,-0.096
99.250,-0.037
99.260,-0.118
99.270,-0.085
99.280,-0.063
99.290,-0.063
99.300,-0.053
99.310,0.061
99.320,-0.063
99.330,-0.270
99.340,-0.013
99.350,0.036
99.360,-0.143
99.370,-0.098
99.380,-0.038
99.390,-0.141
99.400,-0.056
99.410,-0.067
99.420,-0.139
99.430,0.027
99.440,-0.144
99.450,-0.168
99.460,-0.091
99.470,-0.141
99.480,-0.151
99.490,-0.216
99.500,-0.128
99.510,-0.228
99.520,-0.053
99.530,-0.288
99.540,-0.105
99.550,-0.045
99.560,-0.014
99.570,-0.067
99.580,0.210
99.590,-0.122
99.600,0.004
99.610,-0.178
99.620,-0.116
99.630,-0.115
99.640,0.118
99.650,0.040
99.660,-0.110
99.670,0.017
99.680,-0.102
99.690,0.040
99.700,0.166
99.710,0.030
99.720,0.020
99.730,0.101
99.740,-0.033
99.750,-0.192
99.760,-0.088
99.770,-0.098
99.780,0.089
99.790,-0.095
99.800,-0.195
99.810,-0.057
99.820,-0.061
99.830,0.032
99.840,-0.096
99.850,-0.042
99.860,-0.164
99.870,-0.114
99.880,0.065
99.890,-0.190
99.900,-0.123
99.910,0.109
99.920,-0.127
99.930,-0.049
99.940,0.162
99.950,-0.008
99.960,0.102
99.970,-0.009
99.980,-0.244
99.990,0.121
